time,china,asia-east,asia,europe,europe-west,europe-north,europe-east,north-america,us,us-east,us-west,singapore,ukraine,russia,canada,sweden,japan,taiwan,germany,south korea,others,total
2018-02-05,0.0169294605809129,0.294824184551322,0.0223076071922545,0.159306777316736,0.163103132065124,0,0.114505000882262,0.062090504078056,0.110833748271093,0,0,0,0.00016597510373444,0.00049792531120332,0,0,0,0.00033195020746888,0,0,0.055103734439834,6025
2018-02-06,0.0138373270334121,0.295905631504518,0.0146265046686916,0.160360557993025,0.16101737349628,0,0.11359212506715,0.0622894598746776,0.118634267071662,0,0,0,0,0.000168747890651367,0,0,0,0.000168747890651367,0,0,0.0593992575092811,5926
2018-02-07,0.0155589379333672,0.301767967050396,0.0134201476971644,0.156508258639157,0.155865339837435,0,0.111372326618902,0.0621460661381176,0.124338463273014,0,0,0,0,0.000507356671740233,0,0,0,0,0,0,0.0585151361407069,5913
2018-02-08,0.018160613128957,0.298232120316925,0.0160635343774298,0.151531711651672,0.157825012865999,0,0.111434813531615,0.0619649010028884,0.125973564367433,0,0,0,0,0.000499833388870377,0,0.000166611129623459,0,0.000333222259246918,0,0,0.0578140619793402,6002
2018-02-09,0.0197102425876011,0.289759041253145,0.0169637241689129,0.155666554357592,0.160603155601976,0,0.112807060545268,0.061325351764031,0.120833333333333,0,0,0,0,0.000168463611859838,0,0,0,0.000505390835579515,0,0,0.0616576819407008,5936
2018-02-10,0.0207572235137828,0.295831393114688,0.0157871139156426,0.161130853537031,0.157884896912629,0,0.111252924290786,0.0617328780100285,0.124642975755563,0,0,0,0,0.000332115576220525,0,0,0,0,0,0,0.05064762537363,6022
2018-02-11,0.0230058774139379,0.291024704253755,0.0155745871816401,0.157505737475511,0.158608099279132,0,0.111427482717659,0.0609380344883284,0.124652672823957,0,0,0,0,0.000839630562552477,0,0,0,0.000167926112510495,0,0,0.056255247691016,5955
2018-02-12,0.0235492010092515,0.287788900970735,0.0157740398093636,0.16325595738716,0.159504800889662,0,0.112051766504584,0.0608395610715207,0.125595738716008,0,0,0,0,0.000168208578637511,0,0,0,0.000168208578637511,0,0,0.0513036164844407,5945
2018-02-13,0.0177703269069573,0.293407044842586,0.0174450963956412,0.162149203688181,0.158409860681948,0,0.111904763657991,0.061425019836755,0.122501257334451,0,0,0,0,0.000167644593461861,0,0,0,0.000167644593461861,0,0,0.0546521374685666,5965
2018-02-14,0.021160409556314,0.297303867468543,0.0193037542662116,0.16019795221843,0.152131521225549,0,0.108091353374971,0.0614152374531214,0.128006825938567,0,0,0,0.000170648464163823,0.000853242320819113,0,0,0,0.000170648464163823,0,0,0.0511945392491468,5860
2018-02-15,0.0209520616828696,0.293707255604339,0.0170018996535926,0.160173203709912,0.154840334273288,0,0.109448748753308,0.0610113717277646,0.126713599284836,0,0,0,0,0.00050284948038887,0,0,0,0.000167616493462957,0,0,0.0554810593362387,5966
2018-02-16,0.0171198388721047,0.295247956829528,0.0169111558688598,0.15835795009511,0.153460846403445,0,0.10874551982407,0.0610418165871338,0.130034687255231,0,0,0,0,0,0,0,0,0.000167841557569654,0,0,0.0589123867069486,5958
2018-02-17,0.023194168323393,0.28747994291649,0.0150325822840733,0.15203390766512,0.155017444892693,0,0.109945463975782,0.0603802098452529,0.132469626684338,0,0,0,0,0.000497017892644135,0,0,0,0.000331345261762757,0,0,0.0636182902584493,6036
2018-02-18,0.0188836898395722,0.290364527958946,0.0154974376114082,0.160567624777184,0.154406412228271,0,0.108834499864747,0.0606993727822605,0.127745098039216,0,0,0,0,0.000501336898395722,0,0,0,0.000167112299465241,0,0,0.0623328877005348,5984
2018-02-19,0.0174635469650729,0.296197054208075,0.0572612184921442,0.15865830224935,0.158674862004465,0,0.111764749364444,0.0618814761659794,0.0714660336837346,0,0,0,0,0.00084774499830451,0,0,0,0.000169548999660902,0,0,0.0656154628687691,5898
2018-02-20,0.0170278637770898,0.299671386641803,0.0582656805412223,0.163766196537094,0.153094726781517,0,0.108578529898963,0.0618063714695982,0.0713977754844628,0,0,0,0,0.000515995872033024,0,0.000171998624011008,0,0.000515995872033024,0,0,0.065187478500172,5814
2018-02-21,0.0182937254231493,0.293487972883254,0.0621376873539636,0.158020744286773,0.159226758877126,0,0.112713367177891,0.0627134637220122,0.0732250527155639,0,0,0,0,0.000341938792956061,0,0,0,0.000512908189434091,0,0,0.0593263805778766,5849
2018-02-22,0.0170270730461434,0.293307125589264,0.0624978716158692,0.155067256938532,0.158832774106569,0,0.112481078003639,0.0619753103986034,0.0792167546398774,0,0,0,0,0.000510812191384301,0,0.000170270730461434,0,0.000170270730461434,0,0,0.0587434020091946,5873
2018-02-23,0.0199122510968613,0.286810058117686,0.0653172460344246,0.161270671616605,0.157728707347337,0,0.110342564045399,0.0607109755857647,0.0754708066149173,0,0,0,0,0.000674991562605467,0,0,0,0.000337495781302734,0,0,0.0614242321970975,5926
2018-02-24,0.0218803418803419,0.284216347795835,0.0655977207977208,0.167259259259259,0.154508516859286,0,0.108669761820531,0.0599558008747752,0.0693652421652422,0,0,0,0.000170940170940171,0.000512820512820513,0,0.000170940170940171,0,0.000170940170940171,0,0,0.0675213675213675,5850
2018-02-25,0.0162171389552748,0.294814834924941,0.0648890406282008,0.167545237282349,0.15228783142286,0,0.107814917336085,0.0608215764390227,0.0685216797541823,0,0,0,0,0.000682826903379993,0,0,0,0,0,0,0.0664049163537043,5858
2018-02-26,0.0151645700499742,0.287624806362011,0.059601355620656,0.169861565856741,0.156510927589508,0,0.109275280475866,0.0600647739579327,0.0726222069044747,0,0,0,0,0.000172324659658797,0,0.000172324659658797,0,0.000172324659658797,0,0,0.0687575392038601,5803
2018-02-27,0.0187553282182438,0.283245915992719,0.0607212276214834,0.176625745950554,0.149561199050713,0,0.105128130688233,0.0581431856408839,0.0727979539641944,0,0,0,0,0.0010230179028133,0,0.000170502983802217,0,0.000341005967604433,0,0,0.0734867860187553,5865
2018-03-01,0.0188807620343596,0.281408958544356,0.0341480977490503,0.17297102681862,0.15084113766917,0,0.105608318043766,0.0585015109000481,0.107049951805863,0,0,0,0,0.000340193910529002,0,0,0,0.000340193910529002,0,0,0.0699098486137098,5879
2018-03-02,0.0201729106628242,0.280919668269728,0.0257207436288637,0.177529524778211,0.151822148814351,0,0.106025909109652,0.0584521415804684,0.112226931118269,0,0,0,0.000339040515341583,0.000339040515341583,0,0,0,0.000508560773012375,0,0,0.065943380233938,5899
2018-09-08,0.185478436657682,0.0968337120636649,0.0984827044025158,0.19320137017071,0.0983552492998248,0,0.0670092416728199,0.0257061096321541,0.0683226639712489,0,0,0.0380727762803235,0,0.00202156334231806,0,0,0,0.00741239892183289,0.00370619946091644,0.0432951482479784,0.0721024258760108,5936
2018-09-09,0.202294174153811,0.0929542289888111,0.0832610046900605,0.197433463298864,0.0949160242832052,0,0.0645593644725701,0.024736003547158,0.0711730801830819,0,0,0.0425495846753687,0,0.00559416850313613,0,0,0.000169520257670792,0.00881505339888117,0.00322088489574504,0.0422105441600271,0.0661129004916088,5899
2018-09-14,0.190405539070228,0.106008799397359,0.0877623914715903,0.197625563248709,0.09574710954434,0,0.0662049590257635,0.0267967977100849,0.0598148148148148,0,0,0.0377514012528849,0,0.00511045169798879,0,0,0.000164853280580284,0.00642927794263106,0.00313221233102539,0.041872733267392,0.0751730959446093,6066
2018-09-15,0.192199636423732,0.106262993193418,0.0848564975486146,0.196555390293615,0.0971574795000675,0,0.0670093111866373,0.0268764464950219,0.0659687104059935,0,0,0.0365228887787143,0,0.00396628656420426,0,0,0,0.00710626342753264,0.00429681044455462,0.0429681044455462,0.0682531812923484,6051
2018-09-16,0.186160641256339,0.101486656038104,0.0827935001908501,0.200589999454714,0.0974139466401858,0,0.0666503709508781,0.0262860949132829,0.0743786466001418,0,0,0.0392605921805987,0,0.00261737281203992,0,0,0,0.00867004743988222,0.00359888761655488,0.046621953214461,0.0634712906919679,6113
2018-09-20,0.18506817426006,0.107835180654602,0.0822331227136681,0.202798470236116,0.0983059902948496,0,0.0675700824787955,0.0267543268843568,0.063488526770868,0,0,0.0462254738942468,0.00033255736614566,0.00598603259062188,0,0,0,0.00548719654140339,0.00515463917525773,0.0350848021283671,0.0676754240106418,6014
2018-09-24,0.203127572016461,0.1032283431011,0.0641163237311385,0.201999451303155,0.089174677897147,0,0.0614849966589884,0.0247951099147807,0.0479582990397805,0,0,0.0337448559670782,0,0.00296296296296296,0,0,0.000329218106995885,0.00888888888888889,0.00312757201646091,0.0401646090534979,0.114897119341564,6075
2018-09-25,0.190577457876656,0.106942615225292,0.0678003162658815,0.188827635094607,0.09348944381956,0,0.0648890297256075,0.0261888081704866,0.0460057800316266,0,0,0.0399149353836087,0,0.00343530181580239,0,0,0.000163585800752495,0.00801570423687224,0.00359888761655488,0.0363160477670538,0.123834451169639,6113
2018-09-27,0.197664857753659,0.109547465091455,0.0715266129474319,0.196191964041002,0.0968350392731251,0,0.0672117630165649,0.0273430784501332,0.0473611796305432,0,0,0.0342049005097846,0,0.00197335964479526,0,0,0,0.00871567176451242,0.00312448610425917,0.035684920243381,0.102614701529354,6081
2018-02-28,0.0210240759579519,0.283792625619855,0.0546202102407596,0.175946083418108,0.14735643272978,0,0.104003606353047,0.0582688341104753,0.0839471007121058,0,0,0,0,0.000508646998982706,0,0,0,0,0,0,0.0705323838589352,5898
2018-03-04,0.0202346539704132,0.288142055505599,0.0216034687978235,0.165357932324435,0.153268146568606,0,0.107550963478357,0.0594387664317948,0.120469307940826,0,0,0,0,0.00119027376296548,0,0,0,0.000170039108995069,0,0,0.0625743921101853,5881
2018-03-06,0.0212224108658744,0.282607198925365,0.0158030560271647,0.180427843803056,0.152158319123175,0,0.10582070714125,0.0589044369494285,0.126010186757216,0,0,0,0,0.00101867572156197,0,0,0,0,0,0,0.0560271646859083,5890
2018-03-07,0.0182586644125106,0.28236726938519,0.018661594815441,0.177785855170471,0.147423091444562,0,0.103268813441933,0.0578114935220599,0.132039447731755,0,0,0,0,0.00101437024513948,0,0,0,0.00101437024513948,0,0,0.0603550295857988,5915
2018-03-05,0.0195412064570943,0.276206355807375,0.0229481733220051,0.179879354290569,0.151992048116602,0,0.105418081924964,0.0575474903617639,0.122745964316058,0,0,0,0.000169923534409516,0.00101954120645709,0,0,0,0.000169923534409516,0,0,0.0623619371282923,5885
2018-03-08,0.0204918032786885,0.285684055043345,0.0144114298724955,0.182601320582878,0.15250290123702,0,0.106639907708043,0.0591690376509366,0.119585610200364,0,0,0,0.000170765027322404,0.000512295081967213,0,0,0,0.000512295081967213,0,0,0.0577185792349727,5856
2018-03-09,0.0198372329603255,0.286571968543654,0.0151135978297728,0.188528314682943,0.150474363987589,0,0.105242565047245,0.0589318552190712,0.115618853848762,0,0,0,0,0.000678195998643608,0,0,0,0.000339097999321804,0,0,0.0586639538826721,5898
2018-03-10,0.019514678432038,0.287403137611351,0.0173273375190905,0.188903784150687,0.147979147793164,0,0.103916963054923,0.0592074544083708,0.120088240285084,0,0,0,0,0.000509078567792296,0,0,0,0.000509078567792296,0,0,0.0546410996097064,5893
2018-03-11,0.0179620614403223,0.28518682092763,0.0161915953220301,0.17738682782161,0.152048507345133,0,0.106293807730773,0.059458945245415,0.127052767052767,0,0,0,0,0.00151082759778412,0,0,0,0.00100721839852275,0,0,0.0559006211180124,5957
2018-03-12,0.0211231324059763,0.27100563602882,0.0151834678573473,0.171735073558876,0.157098558838899,0,0.109240560813977,0.0587397368479285,0.132676169214036,0,0,0,0,0.000858663918942126,0,0,0,0.00034346556757685,0,0,0.0619955349476215,5823
2018-03-13,0.0226768968456948,0.282740487886609,0.0150213128729753,0.174953111679454,0.156856579813613,0,0.108912201077419,0.0601863833962726,0.118806479113385,0,0,0,0,0.00136402387041773,0,0,0,0.000852514919011083,0,0,0.0576300085251492,5865
2018-03-14,0.0198528153345884,0.282709294096595,0.0147857835586742,0.16895316332934,0.157212310448491,0,0.109610734386363,0.0600860078082395,0.12466427063723,0,0,0,0.000171144959780934,0.000342289919561869,0,0,0,0.00102686975868561,0,0,0.0605853157624508,5843
2018-03-15,0.0192144193164428,0.275220973363636,0.0158941223147991,0.183994785467324,0.154217166295384,0,0.107845826916733,0.0588731495609578,0.124885790398458,0,0,0,0.000170039108995069,0.000680156435980275,0,0,0,0.00102023465397041,0,0,0.0579833361673185,5881
2018-03-16,0.0206150726596823,0.27099429575925,0.0149960572265405,0.193421200856145,0.151599688173362,0,0.105919206365641,0.0576645724594356,0.128520896699335,0,0,0,0,0.00101385603244339,0,0,0,0.00118283203785063,0,0,0.0540723217303143,5918
2018-03-17,0.0186133879781421,0.279621492011519,0.0139680100182149,0.173233720400729,0.14850326161238,0,0.104011740797602,0.0585397350866955,0.138959471766849,0,0,0,0,0.000341530054644809,0.000170765027322404,0,0,0.000683060109289618,0,0,0.063353825136612,5856
2018-03-18,0.0197202090005056,0.27849952953897,0.0139996629024103,0.16640822518119,0.154992919321927,0,0.10805008530038,0.0595024683669551,0.138317883027136,0,0,0,0,0.000674195179504467,0,0,0,0.000674195179504467,0,0,0.0591606270015169,5933
2018-03-19,0.0243247777218588,0.277458758447854,0.0144981267125203,0.171173181233574,0.153167688379566,0,0.107200622502585,0.0585493775748767,0.129879774087122,0,0,0,0,0.000335514175473914,0.000167757087736957,0,0,0.000503271263210871,0,0,0.0627411508136219,5961
2018-03-20,0.0211444873300889,0.285524499503019,0.0137774794428595,0.168246350058735,0.159628894937336,0,0.111284791912414,0.0607794676160174,0.121718409129049,0,0,0,0.000167813391508642,0.00067125356603457,0,0,0,0.000839066957543212,0,0,0.0562174861553952,5959
2018-03-21,0.0217391304347826,0.274693705831893,0.0135613975957758,0.173379395573531,0.15903947130388,0,0.110422005940206,0.0589792961960134,0.129371980676329,0,0,0,0.000337040781934614,0.00101112234580384,0,0,0,0.000674081563869228,0,0,0.0567913717559825,5934
2018-03-22,0.0229464582640506,0.284507668671287,0.0109910209511141,0.168210841370136,0.161016896436916,0,0.111716872275569,0.0606501489148646,0.125254406385101,0,0,0,0.00016627868307283,0.00066511473229132,0,0,0,0.00116395078150981,0,0,0.0527103425340871,6014
2018-03-23,0.021112600536193,0.278196020167032,0.015829982126899,0.168691912421805,0.15742677766153,0,0.10927990888631,0.0596549340357987,0.128983467381591,0,0,0,0.000335120643431635,0.00100536193029491,0,0,0,0.00100536193029491,0,0,0.0584785522788204,5968
2018-03-24,0.0217893694288544,0.277609313015718,0.0148613403763618,0.170612413337735,0.154020314477231,0,0.107197980822279,0.0590594831340952,0.127665896335424,0,0,0,0.000165070980521624,0.000660283922086497,0,0,0,0.00115549686365137,0,0,0.0652030373060416,6058
2018-03-25,0.0225763612217796,0.274807804439943,0.0142828685258964,0.163652058432935,0.162106768668522,0,0.111939362237669,0.0593797963935746,0.12933598937583,0,0,0,0.000332005312084993,0.00099601593625498,0,0,0,0.00182602921646746,0,0,0.0587649402390438,6024
2018-03-26,0.020819453697535,0.27019882179226,0.0134504774594715,0.177144681323562,0.161304591814086,0,0.111747553354149,0.0588476339722176,0.126027093049078,0,0,0,0,0.000832778147901399,0,0,0,0.000666222518321119,0,0,0.0589606928714191,6004
2018-03-27,0.0249873374978896,0.276134657380816,0.0135697000393945,0.171503179694974,0.156680026856627,0,0.109606902422199,0.059300513627375,0.128957172603973,0,0,0,0.000168833361472227,0.000675333445888908,0,0,0,0.000675333445888908,0,0,0.0577410096235016,5923
2018-03-28,0.0193309799966381,0.278823086045308,0.0125578528604247,0.174144674174931,0.15903972170185,0,0.110719138870425,0.0599236845809379,0.127299826301339,0,0,0,0,0.00100857286938981,0,0,0,0.00100857286938981,0,0,0.0561438897293663,5949
2018-03-29,0.0201124936083177,0.279878410542123,0.0220362479404579,0.182397591045963,0.153341160783977,0,0.107081529966309,0.0591534751521116,0.132876541105619,0,0,0,0,0.000852224305437191,0,0,0,0.00170444861087438,0,0,0.0405658769388103,5867
2018-03-30,0.0195351970360391,0.279575758827359,0.0295340743235657,0.172302683282811,0.157896903581814,0,0.110519548583375,0.0596197795766674,0.130261592006287,0,0,0,0,0.000673627484001347,0,0,0,0.00050522061300101,0,0,0.0395756146850792,5938
2018-03-31,0.0236363636363636,0.277894764077243,0.0331366391184573,0.1717217630854,0.156699156859322,0,0.109237367943649,0.0594744962437524,0.127373002754821,0,0,0,0,0.000826446280991736,0,0,0,0.000991735537190083,0,0,0.0390082644628099,6050
2018-04-01,0.0282579787234043,0.275650647042436,0.0256255540780142,0.176097628546099,0.159923329160696,0,0.110755761584053,0.0593883473191984,0.123742242907801,0,0,0,0,0.000831117021276596,0,0,0,0.00132978723404255,0,0,0.0383976063829787,6016
2018-04-02,0.0226452248112898,0.274711231925377,0.0288617219122634,0.175405863691062,0.154799109345877,0,0.107788074395557,0.0588617418651879,0.133441636582431,0,0,0,0.000164095831965868,0.000492287495897604,0,0,0,0.000984574991795209,0,0,0.0418444371512964,6094
2018-04-03,0.0230038339723287,0.274346225469246,0.0532544312941046,0.17482469300439,0.158784269620242,0,0.109332957248777,0.0591368143728537,0.105476468300272,0,0,0,0,0.000500083347224537,0,0,0,0.00150025004167361,0,0,0.0398399733288882,5999
2018-04-04,0.0183302782869522,0.28109935658011,0.079731155918458,0.17411542520691,0.161117067897271,0,0.111573351989283,0.0602745461462342,0.069599511192579,0,0,0,0.000166638893517747,0.00133311114814198,0,0,0,0.00149975004165972,0,0,0.0411598066988835,6001
2018-04-05,0.0204755614266843,0.27011789838276,0.0840114487010128,0.173899163364157,0.160524229684732,0,0.110900498596338,0.0590188000204513,0.0766336415675914,0,0,0.000165125495376486,0,0.000990752972258917,0,0,0,0.0011558784676354,0,0,0.042107001321004,6056
2018-04-06,0.0219798380432986,0.277215303603008,0.087397124442241,0.17034870269377,0.155101111055499,0,0.107989567579553,0.0590990747773098,0.0724475293339944,0,0,0,0,0.0014873574615766,0,0,0,0.0014873574615766,0,0,0.0454470335481739,6051
2018-04-07,0.0195073565878658,0.281908967087178,0.0806370198930953,0.166423100236954,0.159579158809941,0,0.111237886199533,0.0601025546085887,0.0720008816884333,0,0,0,0,0.000495949743759299,0,0,0,0.0013225326500248,0,0,0.0467845924946272,6049
2018-04-08,0.023275008253549,0.275370138307411,0.084867392978981,0.160869373830747,0.163640654075946,0,0.112555887787317,0.0596911607008999,0.0736755804996148,0,0,0,0,0.000990425883129746,0,0,0,0.000990425883129746,0,0,0.0440739517992737,6058
2018-04-09,0.0228523769808174,0.277623825207145,0.0856352515985544,0.164110647762024,0.159209876075431,0,0.110426031381328,0.0592456885204175,0.068852932999722,0,0,0,0,0.00200166805671393,0,0,0,0.00116763969974979,0,0,0.0488740617180984,5995
2018-04-10,0.0212415610077392,0.277261177334453,0.0845902629123443,0.166427904934409,0.156794343847695,0,0.109059000918708,0.0593883595062584,0.0786376859322685,0,0,0,0,0.000823316318129425,0,0,0,0.000987979581755311,0,0,0.0447884077062407,6073
2018-04-11,0.0191211003019121,0.280541736735631,0.0803583808565359,0.166983674382198,0.156002629536343,0,0.109194688839271,0.0597624544493045,0.0805680420440568,0,0,0,0,0.000838644750083864,0,0,0,0.00150956055015096,0,0,0.0451190875545119,5962
2018-04-12,0.0193285859613428,0.271301874705062,0.0863733468972533,0.173111224143778,0.159929397013324,0,0.111094525208462,0.0587254068710495,0.0758833502882333,0,0,0,0,0.00203458799593082,0,0,0,0.000169548999660902,0,0,0.0420481519159037,5898
2018-04-13,0.0172210028701672,0.279562911487105,0.0875085823625415,0.17645337385334,0.15335395622463,0,0.107304513880742,0.0594747183568727,0.0774191006809612,0,0,0,0,0.00118183353030559,0,0,0,0.000844166807361135,0,0,0.0396758399459733,5923
2018-04-14,0.0170694608754436,0.277701612264567,0.0794665089290744,0.174251028111092,0.155373427642821,0,0.107948552491226,0.0589426066887618,0.0771933975550673,0,0,0,0,0.000676018252492817,0,0,0,0.000676018252492817,0,0,0.0507013689369613,5917
2018-04-15,0.0190267721838693,0.278066348183876,0.0822282090138632,0.174503002750182,0.154386521584198,0,0.107626957698013,0.0591793070683456,0.0734590559577931,0,0,0,0,0.00134702811921199,0,0,0,0.000336757029802997,0,0,0.0498400404108436,5939
2018-04-16,0.019217801753203,0.287977712427476,0.0783586199145876,0.17327095976624,0.152457205822007,0,0.107746435495761,0.0602137912311547,0.0749044729152619,0,0,0,0,0.000337154416722859,0,0,0,0.000337154416722859,0,0,0.0451786918408631,5932
2018-04-17,0.0166238217652099,0.277479528256563,0.078581548129106,0.173789774350186,0.162731477113996,0,0.112063047538626,0.0600652787103516,0.071193373321908,0,0,0,0,0.00119965724078835,0,0,0,0.00051413881748072,0,0,0.0457583547557841,5835
2018-04-18,0.017083692838654,0.275971197648851,0.0789876330169687,0.177368996261145,0.162031655100335,0,0.111887760421842,0.0597728898488174,0.074963474259419,0,0,0,0,0.00103537532355479,0,0,0,0,0,0,0.0408973252804142,5795
2018-04-19,0.0144578313253012,0.289817565828065,0.0750172117039587,0.172913941480207,0.161614025370308,0,0.112639639018469,0.0603693894045013,0.0691084337349397,0,0,0,0,0.00103270223752152,0,0,0,0,0,0,0.0430292598967298,5810
2018-04-20,0.0152230971128609,0.280422572222922,0.0842694663167104,0.196577427821522,0.147197774822447,0,0.102762637636653,0.0571935682488613,0.0741837270341207,0,0,0,0,0.00139982502187227,0,0,0,0.000349956255468067,0,0,0.0404199475065617,5715
2018-04-21,0.0169981302056774,0.273801550744607,0.0833848943282906,0.191622188225962,0.154690344373669,0,0.106720192781386,0.0576826936743646,0.0753243809847583,0,0,0,0,0.00135985041645419,0,0,0,0.000339962604113548,0,0,0.0380758116607173,5883
2018-04-22,0.0155879362927821,0.283157882552156,0.0822777589517678,0.181278097819948,0.155208199388816,0,0.107286494729226,0.0585493887652478,0.0759900598667119,0,0,0,0.000169434090138936,0.00152490681125042,0,0,0,0.000169434090138936,0,0,0.0388004066418163,5902
2018-04-23,0.0169667590027701,0.274561213482786,0.0866499307479224,0.194683171745152,0.151793449726448,0,0.105356522249182,0.0571046040152688,0.0701211911357341,0,0,0,0.000173130193905817,0.00121191135734072,0,0,0,0.000173130193905817,0,0,0.0412049861495845,5776
2018-04-24,0.0145104895104895,0.289013658588659,0.0820850815850816,0.188941724941725,0.147062884037884,0,0.103642444717445,0.0585327609077609,0.0733787878787879,0,0,0,0,0.00104895104895105,0,0,0,0.00034965034965035,0,0,0.0414335664335664,5720
2018-04-25,0.111034719834995,0.203005981102062,0.0805838203277186,0.195179901455254,0.142791993923654,0,0.0945127541806813,0.0471420036915052,0.075559757075742,0,0,0.000343760742523204,0,0.00085940185630801,0,0,0,0.00464077002406325,0.000515641113784806,0,0.0438294946717085,5818
2018-04-26,0.168399522754389,0.166365604227033,0.0795460485199705,0.197429123345265,0.136953468552923,0,0.0883845236066133,0.041567240497699,0.0674938923924777,0,0,0.000170444861087438,0,0.00170444861087438,0,0,0,0.00784046361002216,0.000681779444349753,0,0.0434634395772967,5867
2018-04-27,0.163983199159958,0.165841267063353,0.0819822657799557,0.201341733753354,0.129634406720336,0,0.0850777038851943,0.0405176758837942,0.0824442888811107,0,0,0.000700035001750088,0,0.00105005250262513,0,0,0,0.00437521876093805,0.000525026251312566,0,0.0425271263563178,5714
2018-04-29,0.159094805417452,0.174976640880121,0.0773301331504658,0.19785473455626,0.137949798187412,0,0.0894418619268611,0.04251426372359,0.0712920738327905,0,0,0.000342876735813475,0,0.00120006857534716,0,0,0,0.00634321961254929,0.00102863020744043,0,0.0406308931938968,5833
2018-04-30,0.167714884696017,0.16945804911371,0.0847327044025157,0.199442697414396,0.130271241511808,0,0.0850509591736007,0.0407962701170248,0.0734416491963662,0,0,0.000698812019566736,0.000174703004891684,0.000698812019566736,0.000174703004891684,0,0,0.00524109014675052,0.000524109014675052,0,0.0415793151642208,5724
2018-05-01,0.174848808253291,0.165344872487882,0.0829082177161153,0.200318392031306,0.127104871293772,0,0.0830212896317486,0.039505843142983,0.0735859124866596,0,0,0.000711490572749911,0.000177872643187478,0.00124510850231234,0,0,0,0.00622554251156172,0.000533617929562433,0,0.0444681607968695,5622
2018-05-02,0.161764705882353,0.155536239495798,0.0820693277310925,0.198970588235294,0.12778168767507,0,0.0845885854341737,0.0373806022408964,0.0724264705882353,0,0,0,0,0.00140056022408964,0,0,0,0.00752801120448179,0,0.0267857142857143,0.0437675070028011,5712
2018-05-03,0.17021651117761,0.144306965873415,0.08041248606466,0.19193158481488,0.121884806620945,0,0.0823085179210861,0.0347068914187379,0.0691451035615795,0,0,0.000528076042950185,0.000176025347650062,0.000704101390600246,0,0.000176025347650062,0,0.00528076042950185,0.000880126738250308,0.0538637563809188,0.0434782608695652,5681
2018-05-04,0.175426136363636,0.121705543213888,0.0862292850378788,0.194670336174242,0.112409225717464,0,0.0770914543553038,0.0298804244406162,0.0699526515151515,0,0,0.000887784090909091,0,0.000355113636363636,0.000177556818181818,0,0.000177556818181818,0.001953125,0.000532670454545455,0.0784801136363636,0.0500710227272727,5632
2018-05-05,0.16477965511235,0.115867942543435,0.084221099692272,0.204095686001277,0.109158208974443,0,0.0744809637323137,0.0288328952009496,0.0739894327352958,0,0,0.00209022818324334,0,0.00104511409162167,0,0,0.00139348545549556,0.000870928409684724,0.00034837136387389,0.0818672705103641,0.056958717993381,5741
2018-05-07,0.159897172236504,0.118958847151135,0.085371608111968,0.193477863467581,0.110982277020323,0,0.0758402211327661,0.029094404481551,0.0711076835189946,0,0,0.00599828620394173,0.000171379605826907,0.000685518423307626,0,0,0.00239931448157669,0.00154241645244216,0.00137103684661525,0.0898029134532991,0.053299057412168,5835
2018-05-08,0.162364841297524,0.119374236680655,0.0788861760260435,0.19953493779793,0.116493300734842,0,0.0790672637442781,0.0296762905737444,0.0668875712126497,0,0,0.016916637600279,0,0.00139518660620858,0,0,0.00470875479595396,0.00104638995465644,0.000871991628880363,0.0767352633414719,0.0460411580048832,5734
2018-05-09,0.158115183246073,0.120988611911649,0.0803426410703898,0.195616637579988,0.116309977805789,0,0.079745441643871,0.0302509075566667,0.0669726585223967,0,0,0.0207678883071553,0,0.00087260034904014,0,0,0.00418848167539267,0.00139616055846422,0.00104712041884817,0.0745200698080279,0.0488656195462478,5730
2018-05-10,0.168924863628365,0.121275843635513,0.0782004809666256,0.194220188867382,0.111534534443209,0,0.0764175736282018,0.0295015925478709,0.0641973136254326,0,0,0.0293858877353511,0,0.000703853598451522,0,0,0.00492697518916066,0.000879816998064403,0.00228752419496745,0.0649304944571529,0.0526130564842513,5683
2018-05-11,0.16623195965919,0.121395079620432,0.0803883382600128,0.195307482756622,0.113316046846563,0,0.0775587670892835,0.029757579926594,0.0694615429200719,0,0,0.028169014084507,0,0.000173882802990784,0,0,0.00521648408972353,0.00243435924187098,0.00104329681794471,0.0582507390019127,0.0512954268822813,5751
2018-05-12,0.163885992353146,0.123426069064755,0.0841750666203221,0.189305410728768,0.111335891602315,0,0.0763910923973489,0.0298271346310971,0.0668045417680454,0,0,0.0335418839068474,0,0.00173792144595064,0,0,0.00312825860271116,0.00104275286757039,0.00139033715676051,0.0636079249217935,0.0503997219325687,5754
2018-05-06,0.158424431719591,0.123464644500043,0.0813430504945341,0.209293770605587,0.108785384839003,0,0.0751577963941317,0.0295694430504425,0.0711539128925907,0,0,0.00347041471455839,0,0.00104112441436752,0,0,0.00242929030019087,0.000694082942911678,0.000694082942911678,0.0871074093354156,0.047371160853722,5763
2018-05-13,0.173090277777778,0.112460394640082,0.0828055555555555,0.191829861111111,0.111957914307914,0,0.075474599012099,0.0282320920399045,0.0687673611111111,0,0,0.0368055555555556,0,0.00121527777777778,0,0,0.00451388888888889,0.00208333333333333,0.000868055555555555,0.0592013888888889,0.0506944444444444,5760
