,Timestamp,Date and Time,"power MAX, GW","power MIN, GW","power GUESS, GW","annualised consumption MAX, TWh","annualised consumption MIN, TWh","annualised consumption GUESS, TWh",date,Year_x,Year_y,CO2_Coef_World,month,CO2_Coef_China,China_%hashrate,rest_%hashrate,intensity,MAX,MIN,GUESS,MAX_CO2,MIN_CO2,GUESS_CO2
616,1332633600.0,2012-03-25,0.0333503031493028,0.0005018389856857,0.0097807543009589,0.2923487574067888,0.0043991205485209,0.0857380922022059,2012-03-25,2012.0,2012.0,558.95762,3.0,640.2231432885668,0.670595751,0.329404249,613.4539346201044,0.2923487574067888,0.0043991205485209,0.0857380922022059,0.08582383029440811,0.001800499936246324,0.05259637000826451
617,1332720000.0,2012-03-26,0.0335960005511314,0.0005055361195428,0.0098528107949857,0.2945025408312181,0.0044315296239126,0.0863697394288447,2012-03-26,2012.0,2012.0,558.95762,3.0,640.2231432885668,0.670595751,0.329404249,613.4539346201044,0.2945025408312181,0.0044315296239126,0.0863697394288447,0.08645610916827352,0.0018137645280057386,0.05298385648473795
618,1332806400.0,2012-03-27,0.0334731724658742,0.0005036878628285,0.0098167885939946,0.2934258298358539,0.0044153278055552,0.086053968814957,2012-03-27,2012.0,2012.0,558.95762,3.0,640.2231432885668,0.670595751,0.329404249,613.4539346201044,0.2934258298358539,0.0044153278055552,0.086053968814957,0.08614002278377196,0.0018071333451140969,0.05279014575921113
619,1332892800.0,2012-03-28,0.0332275162953599,0.0004999913494,0.0097447441920125,0.2912724078451257,0.0043829241688404,0.0854224275871815,2012-03-28,2012.0,2012.0,558.95762,3.0,640.2231432885668,0.670595751,0.329404249,613.4539346201044,0.2912724078451257,0.0043829241688404,0.0854224275871815,0.08550785001476868,0.0017938709793308113,0.05240272430815744
620,1332979200.0,2012-03-29,0.0329946418322742,0.0004964871688285,0.0096764483238696,0.2892310303017163,0.0043522065219512,0.0848237460070413,2012-03-29,2012.0,2012.0,558.95762,3.0,640.2231432885668,0.670595751,0.329404249,613.4539346201044,0.2892310303017163,0.0043522065219512,0.0848237460070413,0.08490856975304834,0.0017812986661478675,0.05203546073723586
621,1333065600.0,2012-03-30,0.0342593464278857,0.0005155178225714,0.0100473524460178,0.3003174307868461,0.0045190292326611,0.0880750915417925,2012-03-30,2012.0,2012.0,558.95762,3.0,640.2231432885668,0.670595751,0.329404249,613.4539346201044,0.3003174307868461,0.0045190292326611,0.0880750915417925,0.08816316663333429,0.0018495769223776425,0.05403001144833849
622,1333152000.0,2012-03-31,0.0342763337293714,0.0005157734391428,0.0100523343684107,0.3004663414716699,0.0045212699675262,0.0881187630734883,2012-03-31,2012.0,2012.0,558.95762,3.0,640.2231432885668,0.670595751,0.329404249,613.4539346201044,0.3004663414716699,0.0045212699675262,0.0881187630734883,0.08820688183656178,0.0018504940245432542,0.054056801921288165
623,1333238400.0,2012-04-01,0.0341889645743999,0.000514458751,0.0100267113258125,0.2997004634591903,0.004509745411266,0.0878941514820723,2012-04-01,2012.0,2012.0,558.95762,4.0,640.1511367704703,0.648078841,0.351921159,611.5774202453205,0.2997004634591903,0.004509745411266,0.0878941514820723,0.08798204563355438,0.0018457771811235184,0.05375407841805719
624,1333324800.0,2012-04-02,0.0334190687352685,0.0005028737364571,0.0098009214130142,0.2929515565333642,0.0044081911737833,0.0859148771064832,2012-04-02,2012.0,2012.0,558.95762,4.0,640.1511367704703,0.648078841,0.351921159,611.5774202453205,0.2929515565333642,0.0044081911737833,0.0859148771064832,0.08600079198358968,0.001804212419236147,0.05254359890147673
625,1333411200.0,2012-04-03,0.0330623766353828,0.0004975064088857,0.0096963131348089,0.2898247935857661,0.0043611411802921,0.084997880939735,2012-04-03,2012.0,2012.0,558.95762,4.0,640.1511367704703,0.648078841,0.351921159,611.5774202453205,0.2898247935857661,0.0043611411802921,0.084997880939735,0.08508287882067472,0.0017849554997344348,0.051982784751442024
626,1333497600.0,2012-04-04,0.0330232893494399,0.0004969182426,0.0096848498764875,0.289482154437191,0.0043559853146316,0.0848973940172894,2012-04-04,2012.0,2012.0,558.95762,4.0,640.1511367704703,0.648078841,0.351921159,611.5774202453205,0.289482154437191,0.0043559853146316,0.0848973940172894,0.08498229141130668,0.0017828452743630773,0.051921329218644355
627,1333584000.0,2012-04-05,0.0323046687727542,0.0004861047930285,0.0094740976304071,0.283182726461964,0.0042611946156884,0.083049939828149,2012-04-05,2012.0,2012.0,558.95762,4.0,640.1511367704703,0.648078841,0.351921159,611.5774202453205,0.283182726461964,0.0042611946156884,0.083049939828149,0.08313298976797714,0.0017440487363911288,0.050791467951628456
628,1333670400.0,2012-04-06,0.03170458822464,0.0004770750755999,0.009298110012675,0.2779224203771942,0.0041820401127096,0.081507232371109,2012-04-06,2012.0,2012.0,558.95762,4.0,640.1511367704703,0.648078841,0.351921159,611.5774202453205,0.2779224203771942,0.0041820401127096,0.081507232371109,0.08158873960348012,0.0017116518797932892,0.04984798290485872
629,1333756800.0,2012-04-07,0.0303377289247542,0.0004565072480285,0.0088972466407196,0.2659405317543961,0.0040017425362184,0.0779932640525483,2012-04-07,2012.0,2012.0,558.95762,4.0,640.1511367704703,0.648078841,0.351921159,611.5774202453205,0.2659405317543961,0.0040017425362184,0.0779932640525483,0.07807125731660085,0.0016378585451035145,0.047698919225769576
630,1333843200.0,2012-04-08,0.0306044542968685,0.0004605208004571,0.0089754700775142,0.2682786463663499,0.0040369253368073,0.0786789706994902,2012-04-08,2012.0,2012.0,558.95762,4.0,640.1511367704703,0.648078841,0.351921159,611.5774202453205,0.2682786463663499,0.0040369253368073,0.0786789706994902,0.0787576496701897,0.0016522583846892943,0.04811828192795138
631,1333929600.0,2012-04-09,0.0316045857949714,0.0004755702881428,0.0092687819675982,0.2770457990787195,0.0041688491458602,0.0812501427279659,2012-04-09,2012.0,2012.0,558.95762,4.0,640.1511367704703,0.648078841,0.351921159,611.5774202453205,0.2770457990787195,0.0041688491458602,0.0812501427279659,0.08133139287069387,0.0017062529972872837,0.04969075268413346
632,1334016000.0,2012-04-10,0.0320713242726857,0.0004825935395714,0.0094056639129553,0.2811372285743629,0.0042304149678831,0.0824500498609666,2012-04-10,2012.0,2012.0,558.95762,4.0,640.1511367704703,0.648078841,0.351921159,611.5774202453205,0.2811372285743629,0.0042304149678831,0.0824500498609666,0.08253249991082758,0.0017314510470802986,0.050424588793068
633,1334102400.0,2012-04-11,0.0322047075743999,0.000484600626,0.009444781677375,0.2823064665971904,0.004248009087516,0.0827929561838692,2012-04-11,2012.0,2012.0,558.95762,4.0,640.1511367704703,0.648078841,0.351921159,611.5774202453205,0.2823064665971904,0.004248009087516,0.0827929561838692,0.08287574914005306,0.0017386520798612533,0.05063430255741457
634,1334188800.0,2012-04-12,0.0324992228523428,0.0004890323472857,0.0095311551522589,0.2848881875236375,0.0042868575563065,0.0835501060647017,2012-04-12,2012.0,2012.0,558.95762,4.0,640.1511367704703,0.648078841,0.351921159,611.5774202453205,0.2848881875236375,0.0042868575563065,0.0835501060647017,0.0836336561707664,0.0017545522273587357,0.05109735832827317
635,1334275200.0,2012-04-13,0.0319431938404114,0.0004806654957428,0.0093680866750232,0.2800140372050465,0.0042135137356818,0.0821206477932535,2012-04-13,2012.0,2012.0,558.95762,4.0,640.1511367704703,0.648078841,0.351921159,611.5774202453205,0.2800140372050465,0.0042135137356818,0.0821206477932535,0.08220276844104675,0.0017245336036583235,0.05022313392627255
636,1334361600.0,2012-04-14,0.0321380118004114,0.0004835970207428,0.0094252215859607,0.2817218114424066,0.0042392114838318,0.0826214924225316,2012-04-14,2012.0,2012.0,558.95762,4.0,640.1511367704703,0.648078841,0.351921159,611.5774202453205,0.2817218114424066,0.0042392114838318,0.0826214924225316,0.08270411391495414,0.0017350513408731637,0.05052943919259017
637,1334448000.0,2012-04-15,0.0305977830702171,0.0004604204151142,0.008973513584691,0.2682201663935235,0.0040360453588918,0.0786618200834019,2012-04-15,2012.0,2012.0,558.95762,4.0,640.1511367704703,0.648078841,0.351921159,611.5774202453205,0.2682201663935235,0.0040360453588918,0.0786618200834019,0.0787404819034853,0.00165189822175144,0.04810779299840848
638,1334534400.0,2012-04-16,0.0305816203950171,0.0004601772071142,0.008968773503191,0.2680784843827202,0.0040339133975638,0.0786202685289729,2012-04-16,2012.0,2012.0,558.95762,4.0,640.1511367704703,0.648078841,0.351921159,611.5774202453205,0.2680784843827202,0.0040339133975638,0.0786202685289729,0.07869888879750186,0.0016510256391084309,0.04808238100594359
639,1334620800.0,2012-04-17,0.0300469739426742,0.0004521321098285,0.0088119759603071,0.2633917735814827,0.0039633900747572,0.0772457812680524,2012-04-17,2012.0,2012.0,558.95762,4.0,640.1511367704703,0.648078841,0.351921159,611.5774202453205,0.2633917735814827,0.0039633900747572,0.0772457812680524,0.07732302704932045,0.0016221614066291004,0.04724177563274979
640,1334707200.0,2012-04-18,0.0295506313813028,0.0004446633906857,0.0086664119268964,0.2590408346885008,0.0038979192827509,0.0759697669511741,2012-04-18,2012.0,2012.0,558.95762,4.0,640.1511367704703,0.648078841,0.351921159,611.5774202453205,0.2590408346885008,0.0038979192827509,0.0759697669511741,0.07604573671812528,0.0015953651059746564,0.04646139408863727
641,1334793600.0,2012-04-19,0.0304331052009599,0.0004579424233999,0.0089252179583875,0.2667766001916153,0.0040143232835243,0.0782384606232248,2012-04-19,2012.0,2012.0,558.95762,4.0,640.1511367704703,0.648078841,0.351921159,611.5774202453205,0.2667766001916153,0.0040143232835243,0.0782384606232248,0.07831669908384803,0.0016430076730877207,0.04784887591191691
642,1334880000.0,2012-04-20,0.0314356693466057,0.0004730285163714,0.0092192432791053,0.2755650774923456,0.0041465679745119,0.0808158865846375,2012-04-20,2012.0,2012.0,558.95762,4.0,640.1511367704703,0.648078841,0.351921159,611.5774202453205,0.2755650774923456,0.0041465679745119,0.0808158865846375,0.08089670247122213,0.0016971336182773874,0.049425171432271
643,1334966400.0,2012-04-21,0.0319207557591771,0.0004803278585142,0.0093615061843285,0.2798173449849467,0.0042105540077362,0.0820629632118242,2012-04-21,2012.0,2012.0,558.95762,4.0,640.1511367704703,0.648078841,0.351921159,611.5774202453205,0.2798173449849467,0.0042105540077362,0.0820629632118242,0.08214502617503601,0.001723322227448308,0.05018785533877408
